54533	河北	丰南	118.06	39.35
54534	河北	唐山	118.06	39.39
54535	河北	唐海	118.28	39.17
54539	河北	乐亭	118.53	39.26
54540	河北	昌黎	119.12	39.44
54541	河北	抚宁	119.14	39.54
54563	辽宁	瓦房店	122.01	39.38
54568	辽宁	金州	121.45	39.04
54569	辽宁	普兰店	121.57	39.25
54575	辽宁	皮口	122.22	39.25
54579	辽宁	长海	122.35	39.16
54584	辽宁	庄河	122.57	39.43
54590	辽宁	东港	124.1	39.53
54594	北京	大兴	116.21	39.43
54596	北京	房山	116.12	39.46
54597	北京	霞云岭	115.44	39.44
54601	河北	徐水	115.39	38.59
54602	河北	保定	115.29	38.44
54603	河北	高阳	115.46	38.43
54604	河北	安国	115.2	38.25
54605	河北	安新	115.56	38.56
54606	河北	饶阳	115.44	38.14
54607	河北	望都	115.07	38.43
54608	河北	深州	115.33	38
54609	河北	安平	115.35	38.14
54610	河北	任丘	116.06	38.44
54611	河北	满城	115.19	38.56
54612	河北	文安	116.27	38.51
54613	河北	大城	116.37	38.42
54614	河北	河间	116.03	38.25
54615	河北	青县	116.51	38.35
54616	河北	沧州	116.51	38.21
54617	河北	献县	116.07	38.11
54618	河北	泊头	116.33	38.05
54619	天津	静海	116.55	38.55
54620	河北	蠡县	115.34	38.29
54621	河北	深泽	115.11	38.11
54622	天津	津南区	117.22	38.59
54623	天津	塘沽	117.43	39.03
54624	河北	黄骅	117.19	38.24
54626	河北	肃宁	115.49	38.25
54627	河北	盐山	117.14	38.02
54628	河北	海兴	117.29	38.09
54631	河北	广宗	115.09	37.04
54632	河北	平乡	115.02	37.04
54633	河北	新河	115.14	37.31
54636	河北	雄县	116.06	39.01
54640	河北	鸡泽	114.52	36.55
54644	河北	孟村	117.07	38.03
54645	天津	大港	117.28	38.51
54662	辽宁	大连	121.38	38.54
54700	河北	武强	115.56	38.02
54701	河北	辛集	115.12	37.56
54702	河北	衡水	115.42	37.44
54703	河北	武邑	115.53	37.48
54704	河北	冀州	115.34	37.31
54705	河北	南宫	115.23	37.22
54706	河北	清河	115.4	37.05
54707	河北	故城	115.59	37.21
54708	河北	枣强	115.44	37.3
54709	山东	武城	116.04	37.13
54710	河北	阜城	116.1	37.52
54711	河北	景县	116.17	37.42
54712	山东	临邑	116.49	37.12
54713	河北	东光	116.32	37.53
54714	山东	德州	116.2	37.27
54715	山东	陵县	116.34	37.19
54716	山东	宁津	116.48	37.4
54717	河北	吴桥	116.24	37.38
54719	河北	南皮	116.41	38.02
54722	山东	无棣	117.38	37.45
54723	山东	阳信	117.34	37.39
54724	山东	商河	117.08	37.19
54725	山东	惠民	117.32	37.3
54726	山东	乐陵	117.11	37.42
54727	山东	章丘	117.33	36.41
54728	山东	庆云	117.23	37.46
54729	山东	高青	117.52	37.1
54734	山东	滨州	118	37.21
54736	山东	东营	118.4	37.26
54744	山东	垦利	118.33	37.35
54749	山东	莱州	119.57	37.11
54751	山东	长岛	120.44	37.56
54752	山东	蓬莱	120.46	37.48
54753	山东	龙口	120.2	37.38
54755	山东	招远	120.23	37.2
54759	山东	栖霞	120.51	37.19
54764	山东	福山	121.14	37.29
54765	山东	烟台	121.26	37.29
54776	山东	成山头	122.42	37.24
54777	山东	文登	122.04	37.12
54800	河北	威县	115.15	37
54801	河北	临西	115.29	36.51
54802	山东	临清	115.44	36.49
54804	河北	大名	115.08	36.18
54806	山东	聊城	115.58	36.25
54807	山东	阳谷	115.46	36.09
54808	山东	莘县	115.38	36.14
54809	河北	馆陶	115.17	36.33
54812	山东	齐河	116.45	36.47
54814	山东	茌平	116.15	36.32
54815	山东	东阿	116.16	36.23
54816	山东	长清	116.48	36.31
54817	河南	台前	115.52	35.59
54818	山东	平阴	116.25	36.15
54819	山东	肥城	116.48	36.11
54820	河北	邱县	115.1	36.49
54821	山东	济阳	117.12	37
54822	山东	邹平	117.44	36.52
54823	山东	济南	117	36.36
54824	山东	淄川	117.57	36.38
54825	山东	博山	117.51	36.31
54826	山东	泰山	117.06	36.15
54827	山东	泰安	117.09	36.1
54828	山东	莱芜	117.41	36.14
54829	山东	周村	117.52	36.46
54830	山东	淄博	117.56	36.49
54831	山东	青州	118.3	36.39
54832	山东	寿光	118.44	36.53
54833	山东	桓台	118.05	36.58
54834	山东	临淄	118.17	36.52
54835	山东	临朐	118.33	36.3
54836	山东	沂源	118.1	36.11
54837	山东	昌乐	118.5	36.41
54841	山东	昌邑	119.25	36.52
54842	山东	平度	120	36.47
54843	山东	潍坊	119.12	36.45
54844	山东	安丘	119.11	36.25
54846	山东	高密	119.44	36.23
54848	山东	诸城	119.25	35.59
54849	山东	胶州	120.02	36.13
54851	山东	莱西	120.34	36.54
54852	山东	莱阳	120.44	36.58
54853	山东	崂山	120.25	36.1
54855	山东	即墨	120.28	36.23
54857	山东	青岛	120.2	36.04
54861	山东	乳山	121.32	36.56
54863	山东	海阳	121.11	36.47
54871	山东	石岛	122.29	36.56
54900	河南	濮阳	115.01	35.42
54901	河南	南乐	115.1	36.05
54902	河南	清丰	115.07	35.54
54903	河南	范县	115.29	35.51
54904	山东	鄄城	115.31	35.35
54905	山东	郓城	115.56	35.35
54906	山东	菏泽	115.25	35.15
54907	山东	鱼台	116.39	34.59
54908	山东	东明	115.06	35.16
54909	山东	定陶	115.31	35.05
54910	山东	梁山	116.03	35.49
54911	山东	东平	116.24	35.56
54912	山东	汶上	116.3	35.46
54913	山东	宁阳	116.49	35.45
54914	山东	巨野	116.05	35.25
54915	山东	济宁	116.36	35.26
54916	山东	兖州	116.51	35.34
54917	山东	金乡	116.19	35.06
54918	山东	曲阜	116.58	35.36
54919	山东	邹城	116.59	35.23
54920	山东	泗水	117.17	35.39
54921	山东	嘉祥	116.2	35.25
54922	山东	新泰	117.47	35.53
54923	山东	蒙阴	117.56	35.43
54925	山东	平邑	117.38	35.31
54927	山东	滕州	117.12	35.06
54929	山东	费县	117.58	35.16
54932	山东	沂水	118.39	35.46
54935	山东	沂南	118.26	35.32
54936	山东	莒县	118.5	35.34
54938	山东	临沂	118.24	35.03
54939	山东	莒南	118.49	35.1
54940	山东	五莲	119.12	35.45
54943	山东	胶南	120	35.53
54945	山东	日照	119.32	35.26
55228	西藏	狮泉河	80.05	32.3
55248	西藏	改则	84.25	32.09
55299	西藏	那曲	92.04	31.29
55437	西藏	普兰	81.15	30.17
55493	西藏	当雄	91.06	30.29
55569	西藏	拉孜	87.36	29.05
55572	西藏	南木林	89.06	29.41
55593	西藏	墨竹工卡	91.44	29.51
55597	西藏	琼结	91.41	29.02
55598	西藏	泽当	91.46	29.16
55655	西藏	聂拉木	85.58	28.11
55664	西藏	定日	87.05	28.38
55680	西藏	江孜	89.36	28.55
56004	青海	沱沱河	92.26	34.13
56016	青海	治多	95.37	33.51
56018	青海	杂多	95.17	32.53
56021	青海	曲麻莱	95.48	34.07
56029	青海	玉树	96.58	33
56033	青海	玛多	98.13	34.55
56034	青海	清水河	97.08	33.48
56038	四川	石渠	98.06	32.59
56043	青海	玛沁	100.14	34.29
56045	青海	甘德	99.54	33.58
56046	青海	达日	99.39	33.45
56065	青海	河南	101.36	34.44
56067	青海	久治	101.29	33.26
56071	甘肃	碌曲	102.3	34.35
56074	甘肃	玛曲	102.05	34
56079	四川	若尔盖	102.58	33.35
56080	甘肃	合作	102.54	35
56081	甘肃	临潭	103.21	34.42
56082	甘肃	卓尼	103.3	34.35
56084	甘肃	迭部	103.14	34.04
56091	甘肃	漳县	104.28	34.51
56092	甘肃	陇西	104.39	35
56093	甘肃	岷县	104.01	34.26
56094	甘肃	舟曲	104.22	33.47
56095	甘肃	宕昌	104.23	34.02
56096	甘肃	武都	104.55	33.24
56097	四川	九寨沟	104.15	33.16
56116	西藏	丁青	95.36	31.25
56125	青海	囊谦	96.28	32.12
56128	西藏	类乌齐	96.36	31.13
56137	西藏	昌都	97.1	31.09
56144	四川	德格	98.35	31.48
56146	四川	甘孜	100	31.37
56147	四川	白玉	98.5	31.13
56151	青海	班玛	100.45	32.56
56152	四川	色达	100.2	32.17
56158	四川	炉霍	100.4	31.24
56164	四川	壤塘	100.59	32.16
56167	四川	道孚	101.07	30.59
56168	四川	金川	102.04	31.29
56171	四川	阿坝	101.42	32.54
56172	四川	马尔康	102.14	31.54
56173	四川	红原	102.33	32.48
56178	四川	小金	102.21	31
56180	四川	茂县	103.51	31.41
56181	四川	崇州	103.42	30.41
56182	四川	松潘	103.36	32.4
56183	四川	汶川	103.37	31.3
56184	四川	理县	103.1	31.26
56185	四川	黑水	102.59	32.05
56186	四川	绵竹	104.12	31.2
56187	四川	温江	103.52	30.45
56188	四川	都江堰	103.4	31
56189	四川	彭州	103.56	30.59
56192	甘肃	文县	104.4	32.57
56197	四川	什邡	104.1	31.09
56198	四川	德阳	104.3	31.19
56199	四川	中江	104.41	31.02
56223	西藏	洛隆	95.5	30.45
56227	西藏	波密	95.46	29.52
56228	西藏	八宿	96.55	30.03
56247	四川	巴塘	99.06	30
56251	四川	新龙	100.19	30.56
56257	四川	理塘	100.16	30
56263	四川	丹巴	101.53	30.53
56267	四川	雅江	101.01	30.02
56272	四川	郫县	103.53	30.49
56273	四川	宝兴	102.49	30.23
56276	四川	新津	103.49	30.27
56278	四川	天全	102.46	30.04
56279	四川	芦山	102.56	30.09
56280	四川	名山	103.07	30.05
56281	四川	蒲江	103.3	30.11
56284	四川	邛崃	103.26	30.27
56285	四川	大邑	103.31	30.36
56286	四川	龙泉驿	104.15	30.33
56288	四川	双流	103.55	30.35
56289	四川	彭山	103.52	30.12
56290	四川	新都	104.11	30.47
56296	四川	金堂	104.26	30.51
56297	四川	仁寿	104.09	30.01
56298	四川	资阳	104.36	30.08
56312	西藏	林芝	94.2	29.4
56317	西藏	米林	94.13	29.13
56331	西藏	左贡	97.5	29.4
56357	四川	稻城	100.18	29.03
56371	四川	泸定	102.14	29.55
56373	四川	荥经	102.51	29.47
56374	四川	康定	101.58	30.03
56376	四川	汉源	102.38	29.21
56378	四川	石棉	102.21	29.14
56380	四川	洪雅	103.21	29.53
56381	四川	丹棱	103.3	30.04
56382	四川	夹江	103.36	29.44
56383	四川	青神	103.52	29.5
56384	四川	峨眉	103.29	29.36
56385	四川	峨眉山	103.2	29.31
56386	四川	乐山	103.45	29.34
56387	四川	峨边	103.16	29.14
56389	四川	犍为	103.57	29.12
56390	四川	井研	104.04	29.4
56391	四川	眉山	103.49	30.05
56393	四川	资中	104.51	29.46
56394	四川	荣县	104.26	29.27
56395	四川	威远	104.4	29.31
56396	四川	自贡	104.46	29.21
56399	四川	富顺	104.59	29.11
56434	西藏	察隅	97.28	28.39
56441	四川	得荣	99.17	28.43
56443	四川	乡城	99.48	28.56
56444	云南	德钦	98.55	28.29
56459	四川	木里	101.16	27.56
56462	四川	九龙	101.3	29
56473	四川	甘洛	102.46	28.57
56474	四川	冕宁	102.1	28.33
56475	四川	越西	102.31	28.39
56478	四川	喜德	102.26	28.18
56479	四川	昭觉	102.51	28
56480	四川	马边	103.32	28.49
56483	云南	绥江	103.57	28.35
56485	四川	雷波	103.35	28.16
56487	四川	美姑	103.08	28.2
56489	云南	永善	103.38	28.14
56490	四川	沐川	103.54	28.57
56491	四川	宜宾县	104.34	28.42
56492	四川	宜宾	104.36	28.48
56493	四川	南溪	104.58	28.51
56494	四川	屏山	104.09	28.39
56496	四川	兴文	105.14	28.19
56497	云南	盐津	104.14	28.06
56498	四川	筠连	104.3	28.09
56499	四川	珙县	104.47	28.23
56533	云南	贡山	98.4	27.45
56543	云南	香格里拉	99.42	27.5
56548	云南	维西	99.17	27.1
56565	四川	盐源	101.31	27.26
56567	云南	宁蒗	100.51	27.18
56569	四川	德昌	102.11	27.25
56571	四川	西昌	102.16	27.54
56575	四川	普格	102.33	27.22
56578	四川	宁南	102.45	27.04
56580	四川	布拖	102.48	27.43
56582	云南	大关	103.54	27.45
56584	四川	金阳	103.15	27.42
56585	云南	鲁甸	103.32	27.11
56586	云南	昭通	103.43	27.21
56592	四川	高县	104.31	28.26
56593	四川	长宁	104.55	28.35
56594	云南	彝良	104.03	27.38
56595	云南	镇雄	104.52	27.25
56596	云南	威信	105.03	27.51
56598	贵州	赫章	104.44	27.08
56641	云南	福贡	98.52	26.54
56643	云南	六库	98.51	25.52
56645	云南	兰坪	99.25	26.25
56646	云南	剑川	99.55	26.32
56649	云南	洱源	99.58	26.06
56651	云南	丽江	100.13	26.51
56652	云南	永胜	100.45	26.41
56654	云南	鹤庆	100.11	26.35
56664	云南	华坪	101.16	26.38
56665	四川	盐边	101.51	26.41
56666	四川	攀枝花	101.43	26.35
56669	云南	永仁	101.4	26.03
56670	四川	米易	102.07	26.55
56671	四川	会理	102.15	26.39
56673	云南	巧家	102.55	26.55
56674	四川	仁和	101.44	26.3
56675	四川	会东	102.35	26.39
56684	云南	会泽	103.15	26.24
56688	云南	东川	103.1	26.06
56691	贵州	威宁	104.17	26.52
56697	云南	宣威	104.05	26.13
56739	云南	腾冲	98.3	24.59
56742	云南	云龙	99.22	25.54
56745	云南	漾濞	99.57	25.41
56746	云南	永平	99.31	25.28
56748	云南	保山	99.11	25.07
56751	云南	大理	100.11	25.42
56752	云南	宾川	100.34	25.5
56755	云南	弥渡	100.29	25.21
56757	云南	巍山	100.17	25.16
56761	云南	大姚	101.19	25.43
56764	云南	姚安	101.14	25.32
56766	云南	牟定	101.31	25.18
56767	云南	南华	101.17	25.11
56772	云南	富民	102.3	25.14
56774	云南	武定	102.25	25.32
56777	云南	禄丰	102.04	25.09
56778	云南	昆明	102.39	25
56782	云南	马龙	103.33	25.25
56783	云南	曲靖	103.48	25.3
56785	云南	嵩明	103.05	25.21
56790	云南	富源	104.15	25.41
56792	贵州	普安	104.58	25.47
56793	贵州	盘县	104.28	25.43
56835	云南	陇川	97.49	24.04
56836	云南	盈江	97.57	24.42
56839	云南	镇康	98.49	23.46
56840	云南	粱河	98.18	24.49
56841	云南	龙陵	98.41	24.36
56842	云南	施甸	99.11	24.44
56843	云南	昌宁	99.37	24.5
56844	云南	芒市	98.35	24.26
56846	云南	凤庆	99.56	24.35
56849	云南	永德	99.14	24.02
56851	云南	南涧	100.31	25.02
56854	云南	云县	100.08	24.27
56856	云南	景东	100.52	24.28
56862	云南	双柏	101.36	24.41
56863	云南	安宁	102.29	24.56
56867	云南	镇沅	101.07	23.59
56869	云南	新平	101.58	24.04
56870	云南	易门	102.11	24.39
56871	云南	晋宁	102.36	24.39
56873	云南	澄江	102.55	24.41
56875	云南	玉溪	102.33	24.2
56876	云南	江川	102.46	24.17
56878	云南	通海	102.45	24.08
56879	云南	华宁	102.55	24.11
56880	云南	宜良	103.1	24.55
56881	云南	石林	103.16	24.45
56882	云南	呈贡	102.48	24.53
56883	云南	师宗	103.59	24.49
56885	云南	弥勒	103.27	24.24
56886	云南	泸西	103.46	24.32
56889	云南	丘北	104.1	24.03
56891	云南	罗平	104.19	24.59
56898	云南	峨山	102.24	24.11
56944	云南	沧源	99.16	23.09
56946	云南	耿马	99.24	23.33
56948	云南	西盟	99.36	22.38
56949	云南	孟连	99.36	22.19
56950	云南	双江	99.48	23.28
56951	云南	临沧	100.05	23.53
56952	云南	景谷	100.42	23.3
56954	云南	澜沧	99.56	22.34
56958	云南	勐海	100.25	21.55
56962	云南	墨江	101.4	23.25
56964	云南	思茅	100.58	22.47
56966	云南	元江	101.59	23.36
56969	云南	勐腊	101.35	21.28
56970	云南	石屏	102.29	23.42
56975	云南	红河	102.26	23.22
56976	云南	元阳	102.5	23.14
56977	云南	江城	101.51	22.35
56978	云南	绿春	102.25	23
56982	云南	开远	103.17	23.42
56984	云南	个旧	103.09	23.23
56987	云南	金平	103.14	22.47
56991	云南	砚山	104.2	23.37
56992	云南	西畴	104.42	23.27
56994	云南	文山	104.17	23.2
56995	云南	马关	104.25	23.02
57001	甘肃	甘谷	105.2	34.45
57002	甘肃	秦安	105.39	34.51
57003	陕西	陇县	106.5	34.54
57004	甘肃	武山	104.53	34.44
57006	甘肃	天水	105.45	34.35
57007	甘肃	礼县	105.11	34.11
57008	甘肃	西和	105.18	34.02
57011	甘肃	清水	106.09	34.45
57012	甘肃	张家川	106.12	34.59
57014	甘肃	麦积	105.52	34.34
57016	陕西	宝鸡	107.08	34.21
57020	陕西	宝鸡县	107.24	34.22
57021	陕西	千阳	107.08	34.39
57022	陕西	麟游	107.47	34.41
57023	陕西	彬县	108.07	35.01
57024	陕西	岐山	107.39	34.27
57025	陕西	凤翔	107.23	34.31
57026	陕西	扶风	107.53	34.22
57027	陕西	眉县	107.44	34.16
57028	陕西	太白	107.19	34.02
57029	陕西	礼泉	108.29	34.3
57030	陕西	永寿	108.09	34.42
57031	陕西	淳化	108.33	34.49
57033	陕西	泾阳	108.49	34.33
57034	陕西	武功	108.13	34.15
57035	陕西	乾县	108.14	34.33
57037	陕西	耀县	108.59	34.56
57038	陕西	兴平	108.27	34.17
57041	陕西	三原	108.55	34.38
57042	陕西	富平	109.11	34.47
57043	陕西	大荔	109.58	34.48
57045	陕西	渭南	109.29	34.31
57046	陕西	华山	110.05	34.29
57048	陕西	秦都	108.43	34.24
57051	河南	三门峡	111.12	34.48
57052	山西	永济	110.27	34.53
57053	山西	芮城	110.43	34.42
57054	陕西	潼关	110.14	34.33
57055	陕西	华阴	110.05	34.33
57056	河南	灵宝	110.51	34.32
57057	陕西	洛南	110.09	34.06
57060	山西	夏县	111.14	35.1
57061	山西	平陆	111.12	34.5
57063	河南	渑池	111.46	34.46
57066	河南	洛宁	111.4	34.24
57070	河南	新安	112.07	34.44
57071	河南	孟津	112.26	34.49
57072	河南	孟州	112.45	34.55
57074	河南	伊川	112.24	34.25
57075	河南	汝州	112.52	34.1
57076	河南	偃师	112.47	34.44
57078	河南	汝阳	112.28	34.09
57079	河南	温县	113.02	34.57
57080	河南	巩义	112.58	34.44
57081	河南	荥阳	113.26	34.48
57082	河南	登封	113.01	34.28
57083	河南	郑州	113.39	34.43
57084	河南	嵩山	113.03	34.3
57085	河南	新密	113.2	34.32
57086	河南	新郑	113.43	34.23
57087	河南	长葛	113.44	34.16
57088	河南	禹州	113.3	34.09
57089	河南	许昌	113.56	34.04
57090	河南	中牟	113.58	34.43
57091	河南	开封	114.18	34.47
57093	河南	兰考	114.49	34.51
57094	河南	尉氏	114.13	34.24
57095	河南	鄢陵	114.09	34.07
57096	河南	杞县	114.47	34.32
57098	河南	扶沟	114.24	34.05
57099	河南	太康	114.51	34.04
57102	甘肃	成县	105.43	33.45
57105	甘肃	康县	105.36	33.2
57106	陕西	略阳	106.09	33.19
57110	甘肃	徽县	106.05	33.47
57111	甘肃	两当	106.18	33.55
57113	陕西	凤县	106.32	33.54
57119	陕西	勉县	106.42	33.1
57123	陕西	杨凌	108.04	34.17
57124	陕西	留坝	106.56	33.38
57127	陕西	汉中	107.02	33.04
57128	陕西	城固	107.2	33.1
57131	陕西	泾河	108.58	34.26
57134	陕西	佛坪	107.59	33.31
57137	陕西	宁陕	108.19	33.19
57140	陕西	柞水	109.07	33.4
57143	陕西	商县	109.58	33.52
57144	陕西	镇安	109.09	33.26
57153	陕西	丹凤	110.2	33.41
57154	陕西	商南	110.54	33.32
57155	陕西	山阳	109.52	33.33
57156	河南	西峡	111.3	33.18
57162	河南	嵩县	112.04	34.08
57169	河南	内乡	111.52	33.03
57173	河南	鲁山	112.53	33.45
57175	河南	镇平	112.14	33.03
57176	河南	南召	112.25	33.29
57177	河南	舞钢	113.32	33.2
57178	河南	南阳	112.29	33.06
57179	河南	方城	113	33.17
57180	河南	郏县	113.12	33.59
57181	河南	宝丰	113.03	33.53
57182	河南	襄城	113.31	33.51
57183	河南	临颍	113.55	33.48
57184	河南	叶县	113.18	33.38
57185	河南	舞阳	113.35	33.27
57186	河南	漯河	114.03	33.36
57187	河南	社旗	112.56	33.04
57188	河南	西平	114.02	33.22
57189	河南	遂平	113.57	33.08
57190	河南	黄泛区农试站	114.24	33.45
57191	河南	通许	114.29	34.29
57192	河南	淮阳	114.51	33.44
57193	河南	西华	114.31	33.47
57194	河南	上蔡	114.16	33.17
57195	河南	川汇区	114.37	33.37
57196	河南	项城	114.52	33.28
57197	河南	汝南	114.21	32.58
57198	河南	商水	114.34	33.3
57204	四川	青川	105.13	32.34
57206	四川	广元	105.51	32.26
57208	四川	剑阁	105.31	32.17
57211	陕西	宁强	106.15	32.5
57213	陕西	南郑	106.56	33
57216	四川	南江	106.5	32.21
57217	四川	旺苍	106.17	32.14
57231	陕西	紫阳	108.32	32.32
57232	陕西	石泉	108.16	33.03
57233	陕西	汉阴	108.3	32.54
57237	四川	万源	108.02	32.04
57238	陕西	镇巴	107.54	32.32
57242	陕西	旬阳	109.22	32.51
57245	陕西	安康	109.02	32.43
57247	陕西	岚皋	108.54	32.19
57248	陕西	平利	109.2	32.24
57249	湖北	竹溪	109.41	32.19
57251	湖北	郧西	110.25	33
57253	湖北	郧县	110.49	32.51
57254	陕西	白河	110.07	32.49
57256	湖北	十堰	110.47	32.39
57257	湖北	竹山	110.14	32.14
57259	湖北	房县	110.45	32.03
57260	湖北	丹江口	111.31	32.34
57261	河南	淅川	111.31	33.07
57265	湖北	老河口	111.44	32.26
57268	湖北	谷城	111.37	32.16
57271	河南	新野	112.23	32.31
57273	河南	唐河	112.51	32.41
57274	河南	邓州	112.07	32.42
57278	湖北	襄樊	112.05	32
57279	湖北	枣阳	112.45	32.09
57281	河南	泌阳	113.18	32.42
57285	河南	桐柏	113.25	32.23
57290	河南	驻马店	113.55	32.56
57292	河南	平舆	114.38	32.58
57293	河南	新蔡	114.59	32.44
57294	河南	确山	114.01	32.5
57295	河南	正阳	114.21	32.37
57296	河南	息县	114.44	32.21
57297	河南	信阳	114.03	32.08
57298	河南	罗山	114.33	32.13
57299	河南	光山	114.54	32.01
57303	四川	苍溪	105.55	31.44
57306	四川	阆中	105.58	31.35
57307	四川	三台	105.05	31.06
57308	四川	盐亭	105.23	31.13
57309	四川	西充	105.53	30.59
57313	四川	巴中	106.46	31.52
57314	四川	南部	106.04	31.21
57315	四川	仪陇	106.24	31.32
57317	四川	蓬安	106.25	31.02
57318	四川	营山	106.33	31.04
57320	四川	通江	107.13	31.56
57324	四川	平昌	107.05	31.35
57326	四川	宣汉	107.43	31.22
57328	四川	达县	107.3	31.12
57329	四川	开江	107.51	31.06
57333	重庆	城口	108.4	31.57
57338	重庆	开县	108.25	31.11
57339	重庆	云阳	108.41	30.57
57343	陕西	镇坪	109.32	31.54
57345	重庆	巫溪	109.37	31.24
57348	重庆	奉节	109.32	31.01
57349	重庆	巫山	109.52	31.04
57355	湖北	巴东	110.22	31.02
57359	湖北	兴山	110.44	31.21
57361	湖北	保康	111.16	31.53
57362	湖北	神农架	110.4	31.45
57363	湖北	南漳	111.5	31.48
57370	湖北	宜城	112.13	31.44
57377	湖北	荆门	112.13	31
57378	湖北	钟祥	112.34	31.1
57381	湖北	随州	113.2	31.37
57386	湖北	孝昌	114	31.15
57387	湖北	京山	113.08	31
57388	湖北	安陆	113.42	31.16
57389	湖北	云梦	113.45	31.02
57390	河南	鸡公山	114.04	31.48
57395	湖北	大悟	114.07	31.34
57396	河南	新县	114.51	31.38
57398	湖北	红安	114.37	31.17
57399	湖北	麻城	114.57	31.08
57401	四川	射洪	105.22	30.52
57402	四川	蓬溪	105.42	30.46
57405	四川	遂宁	105.33	30.3
57407	四川	乐至	105.02	30.17
57408	四川	安岳	105.21	30.07
57409	重庆	潼南	105.48	30.11
57411	四川	高坪	106.06	30.47
57413	四川	渠县	106.58	30.51
57414	四川	岳池	106.27	30.31
57415	四川	广安	106.38	30.32
57416	四川	邻水	106.56	30.2
57417	四川	武胜	106.17	30.21
57420	四川	大竹	107.11	30.45
57425	重庆	垫江	107.2	30.2
57431	重庆	天城	108.21	30.5
57432	重庆	万州	108.24	30.46
57437	重庆	忠县	108.02	30.18
57438	重庆	石柱	108.07	29.59
57439	湖北	利川	108.56	30.17
57445	湖北	建始	109.43	30.36
57447	湖北	恩施	109.28	30.17
57453	湖北	夷陵区	111.19	30.46
57458	湖北	五峰	110.4	30.12
57461	湖北	宜昌	111.22	30.44
57464	湖北	长阳	111.11	30.28
57465	湖北	宜都	111.27	30.23
57469	湖北	松滋	111.46	30.11
57475	湖北	潜江	112.54	30.24
57476	湖北	荆州	112.09	30.21
57477	湖北	公安	112.13	30.04
57481	湖北	应城	113.34	30.57
57482	湖北	孝感	113.57	30.54
57483	湖北	天门	113.08	30.4
57485	湖北	仙桃	113.29	30.18
57486	湖北	汉川	113.51	30.39
57489	湖北	蔡甸	114	30.35
57492	湖北	新洲	114.5	30.5
57494	湖北	武汉	114.03	30.36
57495	湖北	团风	114.53	30.4
57496	湖北	鄂州	114.52	30.22
57498	湖北	黄冈	114.54	30.26
57499	湖北	大冶	114.53	30.04
57502	重庆	大足	105.42	29.42
57503	四川	东兴区	105.07	29.37
57505	重庆	荣昌	105.35	29.25
57506	重庆	永川	105.54	29.22
57507	四川	隆昌	105.18	29.2
57508	四川	泸县	105.22	29.09
57509	重庆	万盛	106.56	28.57
57510	重庆	铜梁	106.04	29.51
57511	重庆	北碚	106.27	29.51
57512	重庆	合川	106.17	29.58
57513	重庆	渝北	106.37	29.44
57514	重庆	璧山	106.13	29.35
57516	重庆	沙坪坝	106.28	29.35
57517	重庆	江津	106.15	29.17
57518	重庆	巴南	106.3	29.2
57519	重庆	南川	107.07	29.1
57520	重庆	长寿	107.04	29.5
57523	重庆	丰都	107.44	29.51
57525	重庆	武隆	107.45	29.19
57536	重庆	黔江	108.47	29.32
57537	重庆	彭水	108.1	29.18
57540	湖北	咸丰	109.09	29.41
57541	湖北	宣恩	109.29	30
57543	湖北	鹤峰	110.02	29.54
57544	湖南	龙山	109.27	29.28
57545	湖北	来凤	109.25	29.32
57554	湖南	桑植	110.1	29.24
57558	湖南	张家界	110.28	29.08
57562	湖南	石门	111.22	29.35
57564	湖南	慈利	111.08	29.26
57565	湖南	澧县	111.44	29.4
57566	湖南	临澧	111.39	29.27
57571	湖北	石首	112.24	29.42
57573	湖北	监利	112.54	29.5
57574	湖南	南县	112.24	29.22
57575	湖南	华容	112.34	29.31
57577	湖南	安乡	112.1	29.24
57581	湖北	洪湖	113.27	29.49
57582	湖北	赤壁	113.53	29.43
57583	湖北	嘉鱼	113.58	29.55
57584	湖南	岳阳	113.05	29.23
57585	湖南	临湘	113.27	29.29
57586	湖北	崇阳	114.02	29.32
57589	湖北	通城	113.53	29.16
57590	湖北	咸宁	114.22	29.51
57596	湖北	金沙	114.12	29.38
57598	江西	修水	114.35	29.02
57600	四川	江安	105.04	28.43
57603	四川	合江	105.5	28.49
57606	贵州	桐梓	106.5	28.08
57608	四川	叙永	105.26	28.1
57612	重庆	綦江	106.39	29
57623	贵州	道真	107.36	28.53
57625	贵州	正安	107.27	28.33
57633	重庆	酉阳	108.46	28.49
57634	贵州	务川	107.53	28.31
57635	重庆	秀山	108.59	28.27
57636	贵州	沿河	108.3	28.34
57637	贵州	德江	108.06	28.15
57640	湖南	花垣	109.27	28.35
57642	湖南	保靖	109.38	28.42
57643	湖南	永顺	109.5	29
57646	湖南	古丈	109.57	28.37
57647	贵州	松桃	109.11	28.09
57649	湖南	吉首	109.41	28.14
57655	湖南	沅陵	110.24	28.28
57657	湖南	泸溪	110.12	28.13
57658	湖南	辰溪	110.12	28.01
57661	湖南	桃源	111.29	28.55
57662	湖南	常德	111.41	29.07
57663	湖南	汉寿	111.57	28.55
57666	湖南	桃江	112.08	28.31
57669	湖南	安化	111.13	28.23
57671	湖南	沅江	112.22	28.51
57673	湖南	湘阴	112.53	28.41
57674	湖南	赫山	112.23	28.34
57678	湖南	宁乡	112.33	28.15
57679	湖南	马坡岭	112.47	28.07
57680	湖南	汨罗	113.04	28.48
